"","SurveyID","m1_alpha","m1_biomass","B20","m2_fish_alpha","m2_invert_alpha","FG_richness","biomass","CTI","urchin_abundance"
"8019","M28010201679011",6,0.659907518483,0.56215449786,NA,NA,6,0.2267220796,15.8595,NA
"8020","M28010201679012",2,0.173076563469,0,NA,NA,2,NA,15.8595,NA
"8021","M28010201679013",3,2.0243912744,2.0243912744,NA,NA,3,0.5625147118,15.8595,NA
"8022","M28010201679014",4,1.244836799463,1.211911932703,NA,NA,4,0.8616560062,18.175075,NA
"8023","M28010201680011",2,0.14072146669,0,NA,NA,2,NA,18.06615,NA
"8024","M28010201680012",1,0.1524931255,0.1524931255,NA,NA,1,NA,NA,NA
"8025","M28010201680013",4,0.457875584243,0.110972647973,NA,NA,4,0.10867313256,18.06615,NA
"8026","M28010201680014",1,0.02409005224,0,NA,NA,1,NA,NA,NA
"8027","M28010201681011",2,0.359201690503,0.0742201203,NA,NA,2,NA,16.6595083681274,NA
"8028","M28010201681012",5,4.622487317839,4.5571393939,NA,NA,5,0.4488377848,17.082037983446,NA
"8029","M28010201681013",4,0.389936253188,0.24178911531,NA,NA,4,NA,15.8595,NA
"8030","M28010201681014",10,1.782834741986,1.37800810297,NA,NA,10,0.834202425088,18.5070354235697,NA
"8031","M28020201682011",7,5.62709294414,5.5213158524,NA,NA,6,4.5759680937,17.8422272727273,NA
"8032","M28020201682012",5,7.9763467675,7.9763467675,NA,NA,4,4.3908425074,17.6043,NA
"8033","M28020201682013",5,4.748375415,4.748375415,NA,NA,5,3.6565591806,17.7754239237732,NA
"8034","M28020201682014",11,5.950113283572,5.6220098259,NA,NA,8,5.072595645964,16.7368656316147,NA
"8035","M28020201683011",3,11.54197178672,11.467453827,NA,NA,3,9.5029020996,17.5648145391796,NA
"8036","M28020201683012",2,5.445002333,5.445002333,NA,NA,2,4.1431298976,17.4321254355349,NA
"8037","M28020201683013",3,1.17678749612,1.131168864,NA,NA,3,0.5625147118,NA,NA
"8038","M28020201683014",2,1.106343977159,1.0690849973,NA,NA,2,NA,15.8595,NA
"8039","M28020201684011",7,1.5495521346,1.25629847477,NA,NA,6,0.743780765388,17.6121213739176,NA
"8040","M28020201684012",3,0.40200199313,0.3581286697,NA,NA,3,0.2056355442,15.8595,NA
"8041","M28020201684013",7,1.19606499737,0.6535299131,NA,NA,6,0.50956223601,15.8595,NA
"8042","M28020201684014",8,5.32903995834,4.7608835329,NA,NA,7,1.980618124,16.6321065134601,NA
"8043","M28030201685011",5,8.9201460365,8.79712705152,NA,NA,6,7.95119180436,17.9008944436169,NA
"8044","M28030201685012",7,23.90171396474,23.8219644172,NA,NA,5,22.4039285835,17.6592285320044,NA
"8045","M28030201685013",3,0.558171088134,0.51105839946,NA,NA,2,0.53920139151,NA,NA
"8046","M28030201685014",7,12.8979041417,12.86857196106,NA,NA,6,10.8035473879,17.5474125204491,NA
"8047","M28030201686012",4,2.3620272103,2.3620272103,NA,NA,3,1.4072447178,15.8595,NA
"8048","M28030201686013",6,4.606595576147,4.4856900246,NA,NA,5,2.115702013488,15.8595,NA
"8049","M28030201686014",3,2.903591071393,2.8283263426,NA,NA,3,2.680200018033,15.8595,NA
"8050","M28030201687011",15,95.909624739087,95.7277166504,NA,NA,14,42.2164023397,17.7376829990371,NA
"8051","M28030201687012",6,1.748184105202,1.2065973812,NA,NA,6,0.824432382,18.9294474014863,NA
"8052","M28030201687013",5,1.696546824477,1.6079933056,NA,NA,5,0.1233570986,19.0637597161526,NA
"8053","M28030201687014",4,0.926803668293,0.9155976197,NA,NA,4,0.352596547,NA,NA
"8054","M28040201688011",15,6.945815772063,6.03970797184,NA,NA,14,2.406838139452,16.2907397099422,NA
"8055","M28040201688012",6,3.475975868729,3.2289992779,NA,NA,5,1.49030368,15.3262310343249,NA
"8056","M28040201688013",5,0.992875456773,0.8151780388,NA,NA,5,0.295102452478,15.8595,NA
"8057","M28040201688014",10,6.543394248216,6.0504985131,NA,NA,11,2.747289613698,16.1594249483472,NA
"8058","M28040201689011",4,0.761676084462,0.5240628753,NA,NA,5,0.002740521822,15.2461256945619,NA
"8059","M28040201689012",8,1.423296870569,1.2261954011,NA,NA,8,0.476961728052,17.1795,NA
"8060","M28040201689013",6,0.566988735923,0.2773647919,NA,NA,6,0.209172290817,14.9875,NA
"8061","M28040201689014",4,0.320964442712,0.0742201203,NA,NA,4,0.002740521822,14.9875,NA
"8062","M28040201690011",9,3.694715293163,3.4384388999,NA,NA,7,0.66437966143,16.3459014543908,NA
"8063","M28040201690012",4,17.038327801608,17.0259560265,NA,NA,4,0.194909654,17.223347625549,NA
"8064","M28040201690013",7,0.568833020875,0.2226603609,NA,NA,8,0.202274004838,15.7569616306805,NA
"8065","M28040201690014",6,1.103561023554,0.88977203781,NA,NA,6,0.2088684277,15.4526827945508,NA
"8066","M28050501691011",2,0.247017369719,0.2267132458,NA,NA,3,NA,17.4335,NA
"8067","M28050501691012",3,0.386915693195,0.3049862511,NA,NA,3,0.000313916033,16.9919408709098,NA
"8068","M28050501691013",2,0.4801862511,0.4801862511,NA,NA,2,NA,15.8595,NA
"8069","M28050501691014",3,0.154499658904,0,NA,NA,3,NA,15.8595,NA
"8070","M28050501692011",1,0.01628645148,0,NA,NA,1,NA,NA,NA
"8071","M28050501692012",1,0.274642755,0.274642755,NA,NA,1,NA,NA,NA
"8072","M28050501693011",1,0.106685013548,0.0742201203,NA,NA,1,NA,NA,NA
"8073","M28050501693012",1,0.274642755,0.274642755,NA,NA,1,NA,NA,NA
"8074","M28050501693013",3,1.25397033415,1.2417821244,NA,NA,3,NA,17.8505,NA
"8075","M28050501693014",2,0.705503287651,0.7017786355,NA,NA,2,NA,15.8595,NA
"8076","M28060501694011",2,0.40674663736,0.3009333661,NA,NA,2,0.0308624585,15.8595,NA
"8077","M28060501694013",3,1.69929384968,1.6830073982,NA,NA,3,1.6087872779,NA,NA
"8078","M28060501694014",2,0.16192930331,0.1484402406,NA,NA,2,0.01348906271,15.8595,NA
"8079","M28060501695011",5,2.39635665239,2.38007020091,NA,NA,5,1.9235716114,15.8595,NA
"8080","M28060501695012",3,2.06984232634,2.0405101457,NA,NA,3,1.7395767796,17.2859869439688,NA
"8081","M28060501695013",2,0.44706903594,0.4177368553,NA,NA,2,0.4177368553,17.1795,NA
"8082","M28060501696011",3,1.88585256312,1.7978560212,NA,NA,3,1.4227025348,15.8595,NA
"8083","M28060501696012",2,0.316558334,0.316558334,NA,NA,2,NA,NA,NA
"8084","M28060501696013",1,0.6538491264,0.6538491264,NA,NA,1,NA,15.8595,NA
"8085","M28060501696014",3,6.7930513214,6.7930513214,NA,NA,3,0.6284471906,16.7412922888104,NA
"8086","M28070501697011",3,1.691341436419,1.6834146372,NA,NA,3,0.4195787629,NA,NA
"8087","M28070501697012",4,2.42667677121,2.3427194721,NA,NA,4,0.2088684277,15.8595,NA
"8088","M28070501697013",2,0.969484532959,0.9322255531,NA,NA,2,0.352596547,15.8595,NA
"8089","M28070501697014",1,0.1484402406,0.1484402406,NA,NA,1,NA,15.8595,NA
"8090","M28070501698011",5,1.12825223989,1.0483756246,NA,NA,5,0.6832219042,NA,NA
"8091","M28070501698012",2,0.456635821689,0.4161361195,NA,NA,2,NA,15.8595,NA
"8092","M28070501698013",4,5.0120322217,5.0120322217,NA,NA,4,0.194909654,NA,NA
"8093","M28070501698014",3,1.9892792664,1.9892792664,NA,NA,3,0.3703765295,15.8595,NA
"8094","M28070501699011",5,5.124507778215,4.8919368676,NA,NA,5,3.28420089554,16.0436023441297,NA
"8095","M28070501699012",7,4.465355239007,4.2608754087,NA,NA,6,3.746011065197,17.236,NA
"8096","M28070501699013",10,4.470583428083,3.74311897156,NA,NA,9,3.236332019162,17.2823196931863,NA
"8097","M28070501699014",9,6.222584888331,5.406113633073,NA,NA,8,4.0508494414,16.9290508082737,NA
"8098","M28080201700011",5,7.107656712234,6.79213095886,NA,NA,5,5.04833554476,16.6124795606296,NA
"8099","M28080201700012",5,3.569835143742,3.41438512711,NA,NA,5,2.447267286922,16.3577359852051,NA
"8100","M28080201700013",3,5.02682198845,4.977962634,NA,NA,3,4.5247278994,17.5031223510128,NA
"8101","M28080201700014",4,4.89380003337,4.7967970051,NA,NA,4,1.0113524966,15.8595,NA
"8102","M28080201701011",6,7.03179330976,6.97853606937,NA,NA,5,5.41987572281,17.3135,NA
"8103","M28080201701012",4,2.214056013618,1.9741696103,NA,NA,5,1.1705355229,15.8595,NA
"8104","M28080201701013",5,4.16997778285,3.9997925897,NA,NA,4,4.00119820587,17.6988333333333,NA
"8105","M28080201701014",4,3.49622083761,3.49622083761,NA,NA,4,2.5321882929,15.8595,NA
"8106","M28080201702011",15,7.89600544031,7.40571747082,NA,NA,14,6.725454071888,18.0743385796998,NA
"8107","M28080201702012",16,12.670233663535,11.4033415192,NA,NA,13,9.52488915648,17.8533539658385,NA
"8108","M28080201702013",11,11.647978592539,10.9405820982,NA,NA,9,6.94693700457,17.6885733360733,NA
"8109","M28080201702014",14,20.255755498125,19.7840094735,NA,NA,13,13.40373260673,18.1385389550297,NA
"8110","M28090701703011",6,6.70392645964,6.6798364074,NA,NA,6,0.8684165477,15.8595,NA
"8111","M28090701703012",5,3.4978441027,3.4978441027,NA,NA,5,2.4706144223,15.8595,NA
"8112","M28090701703013",9,12.21067613979,12.15201177851,NA,NA,8,7.9457131542,17.563683906847,NA
"8113","M28090701703014",6,4.06447064616,3.9577898946,NA,NA,5,2.3170276015,16.2516511081679,NA
"8114","M28090701704011",4,0.81592614204,0.77521445751,NA,NA,4,0.2056355442,15.8595,NA
"8115","M28090701704012",6,4.46576291208,4.4070985508,NA,NA,5,3.0745844631,16.5231666666667,NA
"8116","M28090701704013",3,3.7874953525,3.7874953525,NA,NA,3,1.0577896408,16.8254942644801,NA
"8117","M28090701704014",4,3.31243502812,3.2333846766,NA,NA,4,2.3528223044,16.8108709216409,NA
"8118","M28090701705011",17,22.399869108203,20.3185630316,NA,NA,17,12.6446023499,17.2046158758818,NA
"8119","M28090701705012",17,22.399869108203,20.3185630316,NA,NA,17,12.6446023499,17.2046158758818,NA
"8120","M28090701705013",6,9.348439259115,9.3421738339,NA,NA,5,7.0228047065,17.4377206618101,NA
"8121","M28090701705014",5,5.0287419062,5.0287419062,NA,NA,4,3.7398053698,17.5174690104149,NA
"8122","M28100501706011",3,1.2956934977,1.2956934977,NA,NA,3,0.2088684277,NA,NA
"8123","M28100501706012",2,1.170931711959,1.0978591068,NA,NA,2,0.4743534765,15.8595,NA
"8124","M28100501706013",3,2.1521843163,2.1521843163,NA,NA,3,0.8976755694,17.3135,NA
"8125","M28100501707011",2,0.9343319445,0.9343319445,NA,NA,2,NA,NA,NA
"8126","M28100501707012",2,0.08839206962,0,NA,NA,2,NA,NA,NA
"8127","M28100501707013",3,0.48543107806,0.3841651001,NA,NA,3,0.29384795418,NA,NA
"8128","M28100501707014",6,2.83977122099,2.7987949706,NA,NA,6,1.785546129,16.6548173007252,NA
"8129","M28100501708011",6,4.37348178633,4.09962198586,NA,NA,4,3.85447498607,18.0131666666667,NA
"8130","M28100501708012",7,5.11970287494,5.0345136621,NA,NA,6,2.81861896934,17.3811666666667,NA
"8131","M28100501708013",6,7.84528209213,7.6918043185,NA,NA,6,4.08349621654,17.5757156413337,NA
"8132","M28100501708014",2,0.54597075704,0.5166385764,NA,NA,2,NA,NA,NA
"8133","M28110601709011",5,2.0917884181,2.0917884181,NA,NA,4,0.5625147118,NA,NA
"8134","M28110601709012",8,9.56906253544,9.43916975851,NA,NA,9,7.4473417128,17.3112155617368,NA
"8135","M28110601709013",5,5.18318816457,5.1506152616,NA,NA,5,3.1384028504,17.0288436718598,NA
"8136","M28110601709014",3,1.985893951248,1.8853755678,NA,NA,3,0.6080208111,15.8595,NA
"8137","M28110601710013",1,0.01628645148,0,NA,NA,1,NA,NA,NA
"8138","M28110601710014",7,9.61564587313,9.4576958697,NA,NA,7,3.4373104678,15.8595,NA
"8139","M28110602039011",1,0.003132712608,0,NA,NA,2,NA,NA,NA
"8140","M28110602039012",1,0.5625147118,0.5625147118,NA,NA,2,0.5625147118,NA,NA
"8141","M28110602039013",4,18.2545070715,18.1502240781,NA,NA,4,16.8535006792,17.287910440099,NA
"8142","M28110602039014",4,3.767401692537,3.72701000007,NA,NA,4,2.88107419986,17.3135,NA
"8143","M28120501712011",17,57.16161688142,56.1829704969,NA,NA,14,35.47346242033,16.7196952044802,NA
"8144","M28120501712012",20,62.002477455502,60.50076250931,NA,NA,16,29.1525784502,16.6231174479582,NA
"8145","M28120501712013",19,117.82579874998,115.863724544,NA,NA,14,88.77108002564,16.8395812777033,NA
"8146","M28120501712014",16,115.206163689335,114.8862151823,NA,NA,15,71.993847084862,16.8580806032677,NA
"8147","M28120501713011",13,59.477206562275,59.42692970133,NA,NA,11,35.8486970411,16.2443977977563,NA
"8148","M28120501713012",18,55.65028694909,53.1618089539,NA,NA,14,39.778827455,16.4222381617139,NA
"8149","M28120501713013",13,42.260821572962,40.699879704,NA,NA,11,22.874171962662,16.5344167137675,NA
"8150","M28120501713014",13,14.753931077657,13.14838919511,NA,NA,11,8.267005794717,16.5770425992362,NA
"8151","M28120501714011",11,23.273435317639,22.6537227548,NA,NA,9,16.3685904868,17.0287648923097,NA
"8152","M28120501714012",18,49.41715498258,48.34024884923,NA,NA,14,32.1419448294,16.9898068576698,NA
"8153","M28120501714013",15,42.915824779291,40.7934169093,NA,NA,14,29.864665506943,16.9414520180608,NA
"8154","M28120501714014",13,53.01409415227,52.1293148952,NA,NA,11,23.6016968022,16.7312027378213,NA
"8155","M28130701715011",7,4.73158364036,4.61425491776,NA,NA,7,1.19755852876,15.8610300018051,NA
"8156","M28130701715012",7,2.550221663073,2.3483107469,NA,NA,7,1.20297137044,16.6440732233105,NA
"8157","M28130701715013",4,1.69987650357,1.6069127181,NA,NA,5,0.4037780817,16.26968560158,NA
"8158","M28130701715014",3,2.62608935092,2.538092809,NA,NA,3,0.3703765295,15.8595,NA
"8159","M28130701716011",4,2.55572288855,2.52639070791,NA,NA,4,0.8373156182,16.5195,NA
"8160","M28130701716012",3,2.7932496438,2.6930058932,NA,NA,3,NA,15.8636666666667,NA
"8161","M28130701716013",8,2.46033226872,2.33464105771,NA,NA,8,1.15273255768,17.8036666666667,NA
"8162","M28130701716014",6,2.92037922869,2.53119641611,NA,NA,6,0.6751464014,16.3958027554358,NA
"8163","M28130701717011",9,5.397707026379,4.42216951936,NA,NA,8,3.110742949818,17.0454416625161,NA
"8164","M28130701717012",4,4.87869520864,4.6962206801,NA,NA,4,3.2921720305,16.4665786960567,NA
"8165","M28130701717013",5,1.501802039883,1.2013220965,NA,NA,5,0.890700125028,16.5195,NA
"8166","M28130701717014",5,3.64045664265,3.61112446201,NA,NA,4,1.7899413756,16.4672988266774,NA
"8167","M28140501718011",5,2.5126841524,2.3660232492,NA,NA,5,1.9235716114,15.8595,NA
"8168","M28140501718012",5,2.91755997038,2.6172615716,NA,NA,5,0.5792449572,16.2367210894107,NA
"8169","M28140501718013",7,8.72137965894,8.5519508596,NA,NA,7,5.7015040998,16.5100484452656,NA
"8170","M28140501718014",9,7.434584614388,6.7377520348,NA,NA,9,2.22372208694,16.1599496038446,NA
"8171","M28140501719011",2,2.1247662502,2.1247662502,NA,NA,2,0.2088684277,15.8595,NA
"8172","M28140501719012",2,1.047775473149,0.86061486776,NA,NA,2,NA,15.8595,NA
"8173","M28140501719013",6,1.587715926733,1.41882030271,NA,NA,6,0.32709704008,15.8595,NA
"8174","M28140501719014",2,1.97073545343,1.8343124101,NA,NA,2,1.258736289,16.1985884817016,NA
"8175","M28140501720011",6,6.1418543472,5.5694896106,NA,NA,6,3.00220170832,16.5560617206365,NA
"8176","M28140501720012",8,3.293790638718,2.47115728868,NA,NA,8,1.315338558128,16.8865482965518,NA
"8177","M28140501720013",5,3.03304443062,2.83052649518,NA,NA,5,1.76166235714,16.5783763952931,NA
"8178","M28140501720014",5,0.728001288835,0.0742201203,NA,NA,5,0.24215490185,15.8595,NA
"8179","M28150701721011",5,4.83110753337,4.7985346304,NA,NA,5,1.3676984878,15.8595,NA
"8180","M28150701721012",6,7.016382014909,6.86135376686,NA,NA,5,1.8135201875,16.4029436886943,NA
"8181","M28150701721013",6,3.72808670967,3.68936540011,NA,NA,5,1.3979930974,17.2935,NA
"8182","M28150701721014",8,3.37607890413,2.6937414053,NA,NA,7,0.58587418588,16.3312179613747,NA
"8183","M28150701722011",3,0.39807873071,0.315523091,NA,NA,3,NA,15.8595,NA
"8184","M28150701722012",5,3.16628352551,3.004062452,NA,NA,5,3.08904197848,17.075,NA
"8185","M28150701722013",3,0.35075939563,0.283088548,NA,NA,3,0.2088684277,NA,NA
"8186","M28150701722014",2,2.523956724469,2.48669774461,NA,NA,2,NA,NA,NA
"8187","M28150701723011",11,9.36815451608,8.532966915,NA,NA,10,2.65765912832,17.3875011086675,NA
"8188","M28150701723012",9,3.33488632678,2.72877400821,NA,NA,7,2.39172285106,17.058704657245,NA
"8189","M28150701723013",6,2.70618316676,2.63227066676,NA,NA,5,1.81774333966,16.443090623481,NA
"8190","M28150701723014",9,3.354777760768,2.6823391047,NA,NA,8,1.97890400692,17.7997530585091,NA
"8191","M30010401649011",3,1.132268536776,1.0461158102,NA,NA,3,0.8976755696,15.8595,NA
"8192","M30010401649012",4,1.884016527298,1.38688534922,NA,NA,4,0.00881369528,15.8595,NA
"8193","M30010401649013",3,3.406401823736,3.1841065974,NA,NA,3,2.1323592382,15.8595,NA
"8194","M30010401649014",7,5.829913614358,5.3870295126,NA,NA,7,2.0518919795,15.8595,NA
"8195","M30020601650011",8,6.71397483531,6.09608950116,NA,NA,8,3.3955858374,15.8595,NA
"8196","M30020601650012",2,1.548993902154,1.2082933696,NA,NA,2,NA,15.8595,NA
"8197","M30020601650013",5,1.85013117649,1.2856987306,NA,NA,5,0.16995905296,16.7497589800432,NA
"8198","M30020601650014",4,0.545608808946,0.1484402406,NA,NA,4,0.14397232506,17.4309560281956,NA
"8199","M30030601651011",3,8.8520259491,8.512729974,NA,NA,3,NA,16.5209342960483,NA
"8200","M30030601651012",6,4.44830427388,4.22426039582,NA,NA,6,0.8401211664,17.2198333333333,NA
"8201","M30030601651013",2,0.697817195956,0.5056241998,NA,NA,2,NA,17.33,NA
"8202","M30030601651014",4,2.461885653076,2.1318647218,NA,NA,4,NA,15.8595,NA
"8203","M30040601652011",6,6.8651378401,6.36541166262,NA,NA,6,0.17037842568,15.8595,NA
"8204","M30040601652012",3,4.109130117894,3.6064568726,NA,NA,3,NA,15.8595,NA
"8205","M30040601652013",6,5.303854294742,4.4831415352,NA,NA,6,0.8010903964,16.0765728063599,NA
"8206","M30040601652014",4,1.868703541776,0.8496269302,NA,NA,4,NA,15.8622794551076,NA
"8207","M30050501653011",5,2.16969250644,0.6623941732,NA,NA,5,NA,17.4874750561338,NA
"8208","M30050501653012",5,2.4788419018,1.7687721776,NA,NA,5,NA,16.2675182285563,NA
"8209","M30050501653013",5,1.1011546609,0.7549636908,NA,NA,5,0.0995774398,15.8595,NA
"8210","M30050501653014",5,2.147889526786,1.46096638086,NA,NA,5,0.33003691798,16.189234657497,NA
"8211","M30060601654011",3,3.39609365118,3.057411996,NA,NA,3,NA,15.8595,NA
"8212","M30060601654012",3,1.71235033792,1.32580331836,NA,NA,3,NA,16.5401110796303,NA
"8213","M30060601654013",6,1.561114195118,0.54928551,NA,NA,6,0.09612220556,15.8636666666667,NA
"8214","M30060601654014",8,7.13898795527,6.3406605246,NA,NA,8,4.6872705344,17.0667826320042,NA
"8215","M30070601655011",4,6.98079331134,6.83089168582,NA,NA,4,4.3164622486,15.8595,NA
"8216","M30070601655012",4,5.56904092536,4.5634726298,NA,NA,4,0.339918106,16.9448188732883,NA
"8217","M30070601655013",4,3.019293545826,2.0706831908,NA,NA,4,0.26608125852,16.7428739451868,NA
"8218","M30070601655014",8,5.859054789096,5.0907646964,NA,NA,8,1.98010888992,16.7932996272596,NA
"8219","M30080501656011",5,4.527818983854,4.21547531562,NA,NA,5,0.4177368554,17.586664299442,NA
"8220","M30080501656012",4,1.07803936574,0.5786736794,NA,NA,4,0.74863273236,15.8595,NA
"8221","M30080501656013",4,1.004565740978,0.5056241998,NA,NA,4,0.09612220556,17.359875,NA
"8222","M30080501656014",6,2.441724893,1.5732799112,NA,NA,6,0.74905210508,16.8417503691202,NA
"8223","M30091501657011",2,0.40940757084,0.304986251,NA,NA,2,NA,NA,NA
"8224","M30091501657012",3,0.84550060288,0.5357759388,NA,NA,3,NA,17.33,NA
"8225","M30101601658011",3,2.55854587376,2.4412171512,NA,NA,3,NA,15.8595,NA
"8226","M30101601658012",4,2.025322198446,0.909255571606,NA,NA,4,NA,16.0661882256695,NA
"8227","M30111601659011",6,7.410576333838,6.8429627148,NA,NA,6,1.1973754714,16.1528210741612,NA
"8228","M30111601659012",4,4.643822517814,4.1352421928,NA,NA,4,2.8400263432,17.02275,NA
